"Date","Price","Open","High","Low","Vol.","Change %"
"12/09/2021","79,904.0","78,339.0","79,904.0","78,339.0","1.19M","1.46%"
"12/08/2021","78,751.0","79,492.0","79,492.0","78,257.0","1.28M","-0.42%"
"12/07/2021","79,080.0","78,257.0","79,080.0","77,845.0","1.74M","1.59%"
"12/06/2021","77,845.0","78,669.0","79,492.0","77,598.0","2.87M","-1.05%"
"12/03/2021","78,669.0","80,563.0","80,563.0","78,669.0","2.41M","-1.75%"
"12/02/2021","80,069.0","80,398.0","80,975.0","80,069.0","1.14M","-1.02%"
"12/01/2021","80,893.0","80,316.0","81,222.0","79,657.0","1.51M","1.13%"
"11/30/2021","79,987.0","80,810.0","81,140.0","79,904.0","3.08M","-1.02%"
"11/29/2021","80,810.0","80,316.0","81,469.0","80,316.0","2.39M","-0.81%"
"11/26/2021","81,469.0","82,458.0","83,034.0","81,387.0","2.40M","-1.10%"
"11/25/2021","82,375.0","81,140.0","83,858.0","80,975.0","6.58M","2.14%"
"11/24/2021","80,646.0","79,657.0","81,057.0","79,410.0","2.93M","1.35%"
"11/23/2021","79,575.0","78,257.0","79,575.0","78,174.0","1.38M","1.68%"
"11/22/2021","78,257.0","78,669.0","79,080.0","78,257.0","2.00M","-0.31%"
"11/19/2021","78,504.0","80,316.0","80,563.0","78,339.0","2.98M","-1.24%"
"11/18/2021","79,492.0","80,975.0","81,305.0","79,492.0","2.41M","-1.83%"
"11/17/2021","80,975.0","80,975.0","81,057.0","80,728.0","1.42M","0.00%"
"11/16/2021","80,975.0","80,151.0","81,964.0","79,739.0","4.21M","1.03%"
"11/15/2021","80,151.0","81,140.0","81,140.0","80,151.0","2.29M","-0.71%"
"11/12/2021","80,728.0","79,245.0","80,893.0","78,998.0","2.69M","2.08%"
"11/11/2021","79,080.0","79,904.0","80,728.0","78,916.0","2.55M","-1.03%"
"11/10/2021","79,904.0","79,410.0","79,904.0","78,998.0","1.91M","0.62%"
"11/09/2021","79,410.0","80,316.0","80,398.0","79,080.0","2.22M","-1.03%"
"11/08/2021","80,234.0","80,398.0","81,140.0","80,151.0","2.03M","-0.20%"
"11/05/2021","80,398.0","79,245.0","80,563.0","79,080.0","2.60M","1.67%"
"11/04/2021","79,080.0","79,163.0","79,739.0","78,833.0","2.11M","-0.10%"
"11/03/2021","79,163.0","79,245.0","79,657.0","78,421.0","3.22M","0.00%"
"11/02/2021","79,163.0","78,669.0","79,904.0","78,669.0","2.53M","0.31%"
"11/01/2021","78,916.0","80,234.0","80,234.0","78,751.0","3.43M","-1.14%"
"10/29/2021","79,822.0","80,728.0","80,728.0","79,822.0","2.86M","-1.12%"
"10/28/2021","80,728.0","80,893.0","81,057.0","80,069.0","1.97M","-0.20%"
"10/27/2021","80,893.0","79,739.0","80,893.0","79,492.0","2.79M","1.34%"
"10/26/2021","79,822.0","78,257.0","79,822.0","77,680.0","2.23M","2.11%"
"10/25/2021","78,174.0","79,245.0","79,245.0","78,174.0","3.53M","-1.35%"
"10/22/2021","79,245.0","79,904.0","80,234.0","79,163.0","2.43M","-0.52%"
"10/21/2021","79,657.0","81,057.0","81,140.0","79,657.0","2.74M","-0.92%"
"10/20/2021","80,398.0","81,305.0","81,964.0","79,575.0","2.70M","-1.01%"
"10/19/2021","81,222.0","81,552.0","81,964.0","81,222.0","1.84M","-0.40%"
"10/18/2021","81,552.0","81,552.0","82,375.0","81,222.0","2.72M","0.10%"
"10/15/2021","81,469.0","81,881.0","82,458.0","81,057.0","2.04M","0.10%"
"10/14/2021","81,387.0","81,881.0","82,375.0","81,057.0","2.19M","-0.60%"
"10/13/2021","81,881.0","81,552.0","83,611.0","81,140.0","3.88M","0.40%"
"10/12/2021","81,552.0","81,716.0","81,716.0","81,140.0","1.35M","-0.20%"
"10/11/2021","81,716.0","81,552.0","81,799.0","80,975.0","2.75M","0.30%"
"10/08/2021","81,469.0","78,257.0","81,964.0","77,762.0","9.97M","4.88%"
"10/07/2021","77,680.0","78,174.0","78,257.0","77,515.0","1.80M","-0.11%"
"10/06/2021","77,762.0","77,845.0","78,010.0","77,186.0","1.89M","0.00%"
"10/05/2021","77,762.0","78,257.0","79,080.0","77,762.0","1.67M","-0.21%"
"10/04/2021","77,927.0","76,609.0","78,421.0","76,115.0","2.73M","1.83%"
"10/01/2021","76,527.0","76,527.0","76,692.0","76,197.0","1.27M","-0.11%"
"09/30/2021","76,609.0","77,021.0","77,351.0","76,609.0","1.20M","-0.21%"
"09/29/2021","76,774.0","76,609.0","76,939.0","76,033.0","1.41M","0.22%"
"09/28/2021","76,609.0","75,538.0","76,609.0","75,374.0","1.67M","0.98%"
"09/27/2021","75,868.0","76,527.0","77,021.0","75,868.0","1.86M","-0.65%"
"09/24/2021","76,362.0","76,774.0","76,774.0","76,362.0","1.74M","-0.43%"
"09/23/2021","76,692.0","76,774.0","77,268.0","76,609.0","1.67M","-0.11%"
"09/22/2021","76,774.0","76,774.0","76,939.0","76,362.0","2.43M","-0.32%"
"09/21/2021","77,021.0","76,939.0","77,433.0","76,197.0","3.24M","-0.95%"
"09/20/2021","77,762.0","79,080.0","79,245.0","77,515.0","3.03M","-1.36%"
"09/17/2021","78,833.0","78,669.0","79,904.0","78,586.0","3.99M","1.05%"
"09/16/2021","78,010.0","77,762.0","78,257.0","77,598.0","2.31M","0.64%"
"09/15/2021","77,515.0","77,268.0","77,762.0","76,856.0","2.03M","0.32%"
"09/14/2021","77,268.0","76,856.0","78,010.0","76,609.0","3.03M","0.86%"
"09/13/2021","76,609.0","77,103.0","77,433.0","76,527.0","1.92M","-0.53%"
"09/10/2021","77,021.0","76,939.0","77,762.0","76,939.0","1.73M","0.32%"
"09/09/2021","76,774.0","76,692.0","77,351.0","76,444.0","1.67M","0.11%"
"09/08/2021","76,692.0","77,021.0","77,598.0","76,444.0","1.74M","-0.43%"
"09/07/2021","77,021.0","78,504.0","78,504.0","77,021.0","2.75M","-1.47%"
"09/06/2021","78,174.0","76,115.0","78,174.0","76,033.0","3.75M","2.71%"
"09/01/2021","76,115.0","75,868.0","76,609.0","75,868.0","1.62M","0.00%"
"08/31/2021","76,115.0","76,033.0","76,774.0","75,785.0","2.34M","0.22%"
"08/30/2021","75,950.0","76,609.0","76,609.0","75,868.0","1.79M","0.22%"
"08/27/2021","75,785.0","74,962.0","75,785.0","74,632.0","2.28M","0.66%"
"08/26/2021","75,291.0","75,785.0","76,527.0","75,126.0","2.11M","-0.54%"
"08/25/2021","75,703.0","76,115.0","76,115.0","74,962.0","1.61M","0.00%"
"08/24/2021","75,703.0","75,374.0","75,785.0","74,056.0","3.70M","0.99%"
"08/23/2021","74,962.0","76,197.0","76,197.0","74,962.0","4.12M","-1.94%"
"08/20/2021","76,444.0","77,845.0","78,010.0","75,044.0","5.22M","-1.80%"
"08/19/2021","77,845.0","78,257.0","78,257.0","77,268.0","3.27M","0.53%"
"08/18/2021","77,433.0","77,268.0","78,174.0","77,268.0","2.34M","0.21%"
"08/17/2021","77,268.0","77,515.0","77,927.0","77,021.0","3.36M","-0.85%"
"08/16/2021","77,927.0","78,257.0","78,421.0","77,762.0","2.29M","0.64%"
"08/13/2021","77,433.0","75,884.0","77,433.0","75,803.0","4.34M","1.28%"
"08/12/2021","76,455.0","78,085.0","78,248.0","76,129.0","10.08M","-2.39%"
"08/11/2021","78,330.0","79,634.0","79,715.0","78,330.0","5.86M","-1.74%"
"08/10/2021","79,715.0","80,123.0","80,204.0","79,552.0","3.22M","0.31%"
"08/09/2021","79,471.0","79,063.0","79,634.0","78,167.0","3.52M","0.93%"
"08/06/2021","78,737.0","78,900.0","79,226.0","78,085.0","4.10M","0.00%"
"08/05/2021","78,737.0","77,596.0","79,063.0","77,351.0","2.98M","1.05%"
"08/04/2021","77,922.0","78,167.0","78,411.0","77,351.0","3.38M","-0.21%"
"08/03/2021","78,085.0","78,085.0","78,248.0","77,188.0","4.33M","0.21%"
"08/02/2021","77,922.0","76,618.0","78,737.0","76,618.0","5.13M","1.70%"
"07/30/2021","76,618.0","76,210.0","77,270.0","75,640.0","5.43M","0.64%"
"07/29/2021","76,129.0","74,988.0","76,536.0","74,743.0","4.46M","1.52%"
"07/28/2021","74,988.0","75,640.0","76,373.0","74,743.0","4.02M","-1.29%"
"07/27/2021","75,966.0","76,944.0","77,351.0","75,395.0","6.01M","-0.53%"
"07/26/2021","76,373.0","73,602.0","76,536.0","73,521.0","6.93M","3.54%"
"07/23/2021","73,765.0","72,868.0","75,721.0","72,298.0","8.11M","1.23%"
"07/22/2021","72,868.0","70,260.0","73,032.0","70,260.0","5.33M","3.23%"
"07/21/2021","70,586.0","70,749.0","71,646.0","70,179.0","4.04M","-0.23%"
"07/20/2021","70,749.0","69,119.0","70,749.0","68,386.0","3.06M","2.48%"
"07/19/2021","69,038.0","69,445.0","70,423.0","68,875.0","3.95M","-2.42%"
"07/16/2021","70,749.0","70,016.0","71,727.0","69,690.0","2.74M","1.64%"
"07/15/2021","69,608.0","69,038.0","70,586.0","69,038.0","3.26M","0.23%"
"07/14/2021","69,445.0","71,401.0","71,401.0","69,038.0","2.92M","-2.07%"
"07/13/2021","70,912.0","70,831.0","71,157.0","69,282.0","2.65M","1.04%"
"07/12/2021","70,179.0","72,379.0","73,113.0","68,141.0","8.12M","-4.01%"
"07/09/2021","73,113.0","73,032.0","74,988.0","72,379.0","3.54M","-0.11%"
"07/08/2021","73,195.0","73,684.0","73,765.0","72,542.0","2.85M","-0.77%"
"07/07/2021","73,765.0","70,912.0","74,173.0","69,282.0","5.89M","4.02%"
"07/06/2021","70,912.0","75,395.0","75,803.0","70,912.0","3.17M","-6.15%"
"07/05/2021","75,558.0","77,433.0","77,433.0","74,173.0","3.52M","0.87%"
"07/02/2021","74,906.0","72,787.0","75,395.0","72,461.0","4.65M","3.37%"
"07/01/2021","72,461.0","71,809.0","72,461.0","71,727.0","2.04M","1.02%"
"06/30/2021","71,727.0","72,542.0","72,624.0","71,727.0","1.98M","-0.68%"
"06/29/2021","72,216.0","70,586.0","72,542.0","70,342.0","5.88M","3.38%"
"06/28/2021","69,853.0","70,179.0","70,179.0","69,608.0","2.23M","0.59%"
"06/25/2021","69,445.0","69,038.0","69,608.0","68,630.0","1.80M","0.59%"
"06/24/2021","69,038.0","68,712.0","69,201.0","68,386.0","1.99M","-0.24%"
"06/23/2021","69,201.0","69,527.0","69,771.0","68,549.0","1.92M","-0.58%"
"06/22/2021","69,608.0","70,179.0","70,586.0","69,608.0","2.11M","-0.23%"
"06/21/2021","69,771.0","68,141.0","70,342.0","67,815.0","4.65M","2.15%"
"06/18/2021","68,304.0","67,733.0","68,630.0","67,407.0","2.02M","1.45%"
"06/17/2021","67,326.0","66,918.0","67,733.0","66,918.0","2.68M","-0.60%"
"06/16/2021","67,733.0","67,815.0","68,956.0","67,407.0","2.95M","-0.12%"
"06/15/2021","67,815.0","68,304.0","68,875.0","67,815.0","2.13M","-0.72%"
"06/14/2021","68,304.0","68,059.0","68,956.0","67,652.0","3.06M","0.36%"
"06/11/2021","68,059.0","66,429.0","68,386.0","66,266.0","2.83M","1.95%"
"06/10/2021","66,755.0","66,592.0","67,244.0","66,022.0","2.66M","0.24%"
"06/09/2021","66,592.0","65,696.0","66,918.0","64,392.0","4.29M","1.11%"
"06/08/2021","65,859.0","66,837.0","67,652.0","65,696.0","4.18M","-2.30%"
"06/07/2021","67,407.0","68,956.0","69,038.0","66,022.0","4.45M","-2.36%"
"06/04/2021","69,038.0","69,282.0","69,364.0","68,304.0","4.58M","-0.59%"
"06/03/2021","69,445.0","69,282.0","69,608.0","68,712.0","3.83M","-0.35%"
"06/02/2021","69,690.0","70,994.0","71,320.0","69,282.0","3.66M","-1.84%"
"06/01/2021","70,994.0","71,646.0","72,135.0","70,912.0","4.19M","3.23%"
"05/31/2021","68,772.0","67,086.0","68,842.0","66,524.0","4.47M","3.27%"
"05/28/2021","66,594.0","66,032.0","66,735.0","65,822.0","2.59M","1.07%"
"05/27/2021","65,892.0","66,946.0","67,016.0","65,681.0","2.41M","-1.57%"
"05/26/2021","66,946.0","66,173.0","67,086.0","65,822.0","2.75M","1.60%"
"05/25/2021","65,892.0","65,681.0","66,875.0","65,190.0","2.98M","0.32%"
"05/24/2021","65,681.0","65,892.0","65,962.0","64,698.0","3.68M","-0.32%"
"05/21/2021","65,892.0","66,243.0","67,859.0","65,330.0","4.45M","-1.78%"
"05/20/2021","67,086.0","63,785.0","67,086.0","63,504.0","4.86M","5.18%"
"05/19/2021","63,785.0","61,466.0","63,995.0","60,975.0","3.97M","4.37%"
"05/18/2021","61,115.0","60,694.0","61,396.0","60,553.0","2.94M","1.52%"
"05/17/2021","60,202.0","60,272.0","60,834.0","59,851.0","2.41M","1.06%"
"05/14/2021","59,570.0","59,218.0","60,553.0","59,078.0","2.57M","0.95%"
"05/13/2021","59,008.0","59,710.0","59,991.0","59,008.0","3.53M","-1.64%"
"05/12/2021","59,991.0","59,710.0","59,991.0","59,218.0","2.55M","0.23%"
"05/11/2021","59,851.0","60,413.0","60,834.0","59,851.0","2.87M","-0.70%"
"05/10/2021","60,272.0","58,376.0","60,413.0","58,305.0","6.22M","3.37%"
"05/07/2021","58,305.0","58,095.0","59,008.0","57,814.0","3.73M","0.36%"
"05/06/2021","58,095.0","58,305.0","58,657.0","57,743.0","2.72M","-0.24%"
"05/05/2021","58,235.0","59,359.0","59,359.0","58,095.0","3.20M","0.00%"
"05/04/2021","58,235.0","56,198.0","58,657.0","56,198.0","3.26M","2.47%"
"04/29/2021","56,830.0","56,760.0","57,462.0","56,760.0","2.89M","0.12%"
"04/28/2021","56,760.0","56,268.0","57,111.0","56,268.0","1.89M","0.12%"
"04/27/2021","56,690.0","56,479.0","57,181.0","56,268.0","1.78M","-0.37%"
"04/26/2021","56,900.0","57,954.0","58,165.0","56,549.0","3.52M","-2.41%"
"04/23/2021","58,305.0","56,198.0","58,305.0","55,987.0","4.37M","3.75%"
"04/22/2021","56,198.0","57,603.0","58,937.0","56,198.0","3.13M","-3.50%"
"04/20/2021","58,235.0","57,462.0","59,640.0","57,322.0","6.55M","1.72%"
"04/19/2021","57,252.0","56,198.0","57,252.0","55,847.0","3.29M","2.26%"
"04/16/2021","55,987.0","56,057.0","57,041.0","55,355.0","3.03M","-0.38%"
"04/15/2021","56,198.0","56,900.0","57,181.0","56,057.0","2.89M","-1.23%"
"04/14/2021","56,900.0","56,198.0","56,900.0","55,847.0","3.49M","0.37%"
"04/13/2021","56,690.0","57,603.0","57,743.0","56,549.0","2.81M","-1.70%"
"04/12/2021","57,673.0","57,884.0","57,884.0","57,252.0","2.79M","0.00%"
"04/09/2021","57,673.0","56,128.0","58,305.0","56,128.0","5.48M","3.14%"
"04/08/2021","55,917.0","56,338.0","56,619.0","55,847.0","2.22M","0.00%"
"04/07/2021","55,917.0","55,636.0","55,987.0","55,566.0","2.08M","0.25%"
"04/06/2021","55,776.0","55,566.0","56,198.0","55,566.0","2.08M","-0.25%"
"04/05/2021","55,917.0","56,479.0","56,549.0","55,425.0","2.05M","-0.25%"
"04/02/2021","56,057.0","56,479.0","56,549.0","56,057.0","2.69M","0.13%"
"04/01/2021","55,987.0","54,723.0","55,987.0","54,723.0","3.45M","2.57%"
"03/31/2021","54,582.0","54,161.0","54,863.0","53,809.0","1.90M","0.78%"
"03/30/2021","54,161.0","54,723.0","54,793.0","54,090.0","2.09M","-0.64%"
"03/29/2021","54,512.0","53,739.0","54,863.0","53,458.0","2.76M","1.97%"
"03/26/2021","53,458.0","53,528.0","53,950.0","52,334.0","3.69M","-0.65%"
"03/25/2021","53,809.4","54,441.7","54,441.7","53,739.2","3.18M","-0.52%"
"03/24/2021","54,090.4","54,722.7","55,425.1","53,739.2","3.42M","-2.28%"
"03/23/2021","55,354.9","55,144.1","56,197.8","55,003.6","3.04M","0.13%"
"03/22/2021","55,284.6","55,846.6","55,916.9","55,003.6","2.88M","-1.38%"
"03/19/2021","56,057.4","56,197.8","56,549.1","55,776.4","3.10M","-1.48%"
"03/18/2021","56,900.3","56,900.3","56,900.3","56,197.8","2.49M","0.25%"
"03/17/2021","56,759.8","57,251.6","57,251.6","56,197.8","2.21M","-0.25%"
"03/16/2021","56,900.3","54,090.4","57,251.6","53,809.4","7.05M","5.88%"
"03/15/2021","53,739.2","53,809.4","54,441.7","53,458.2","2.43M","0.00%"
"03/12/2021","53,739.2","54,090.4","54,160.7","53,598.7","2.85M","-0.26%"
"03/11/2021","53,879.7","53,739.2","54,160.7","53,458.2","2.04M","0.52%"
"03/10/2021","53,598.7","53,317.7","54,441.7","52,685.5","3.59M","1.73%"
"03/09/2021","52,685.5","52,685.5","53,177.2","52,334.2","3.01M","-1.06%"
"03/08/2021","53,247.5","53,388.0","53,739.2","52,966.5","2.29M","-0.13%"
"03/05/2021","53,317.7","53,036.7","53,388.0","52,334.2","3.46M","0.00%"
"03/04/2021","53,317.7","54,582.2","54,652.4","52,755.7","4.00M","-2.32%"
"03/03/2021","54,582.2","54,792.9","54,863.1","54,371.4","2.21M","-0.26%"
"03/02/2021","54,722.7","55,425.1","55,425.1","54,020.2","2.51M","0.00%"
"03/01/2021","54,722.7","53,949.9","54,792.9","53,949.9","2.87M","2.23%"
"02/26/2021","53,528.4","52,685.5","53,668.9","52,615.2","2.67M","0.00%"
"02/25/2021","53,528.4","53,458.2","53,598.7","52,334.2","2.66M","1.06%"
"02/24/2021","52,966.5","53,388.0","53,739.2","52,615.2","3.07M","-0.13%"
"02/23/2021","53,036.7","53,598.7","54,090.4","52,404.5","4.65M","-1.69%"
"02/22/2021","53,949.9","53,809.4","54,441.7","53,458.2","3.20M","0.26%"
"02/19/2021","53,809.4","54,301.2","54,792.9","53,388.0","5.14M","-2.05%"
"02/18/2021","54,933.4","54,792.9","55,003.6","53,809.4","3.10M","0.39%"
"02/17/2021","54,722.7","53,598.7","55,495.4","53,317.7","4.33M","4.42%"
"02/09/2021","52,404.5","50,156.6","52,404.5","49,173.1","5.83M","4.63%"
"02/08/2021","50,086.3","51,210.3","51,210.3","48,892.1","5.57M","-2.19%"
"02/05/2021","51,210.3","51,280.5","51,561.5","50,437.6","2.88M","0.55%"
"02/04/2021","50,929.3","49,313.6","51,421.0","49,313.6","6.07M","3.57%"
"02/03/2021","49,173.1","47,416.9","49,594.6","46,433.5","5.76M","6.06%"
"02/02/2021","46,363.2","44,326.1","46,363.2","44,255.8","4.51M","3.94%"
"02/01/2021","44,607.0","45,239.3","45,941.7","43,764.1","2.78M","1.28%"
"01/29/2021","44,045.1","41,445.9","44,045.1","41,445.9","4.43M","7.00%"
"01/28/2021","41,164.9","42,148.4","43,764.1","41,164.9","7.03M","-6.98%"
"01/27/2021","44,255.8","46,152.5","46,433.5","44,185.6","3.07M","-4.55%"
"01/26/2021","46,363.2","47,416.9","47,416.9","46,012.0","3.58M","-1.49%"
"01/25/2021","47,065.7","46,925.2","47,908.7","46,503.7","4.29M","0.15%"
"01/22/2021","46,995.4","46,152.5","47,416.9","45,941.7","2.88M","1.98%"
"01/21/2021","46,082.2","45,309.5","46,222.7","44,466.5","3.19M","3.63%"
"01/20/2021","44,466.5","44,045.1","44,747.5","42,288.9","5.06M","2.10%"
"01/19/2021","43,553.3","46,363.2","46,433.5","43,342.6","4.84M","-6.49%"
"01/18/2021","46,574.0","47,065.7","47,065.7","46,503.7","1.67M","-0.45%"
"01/15/2021","46,784.7","47,065.7","47,065.7","46,644.2","2.13M","0.30%"
"01/14/2021","46,644.2","46,714.5","47,065.7","46,152.5","2.45M","-0.15%"
"01/13/2021","46,714.5","46,293.0","47,346.7","46,293.0","3.60M","1.06%"
"01/12/2021","46,222.7","45,660.8","46,363.2","44,958.3","3.36M","1.70%"
"01/11/2021","45,450.0","44,888.0","45,450.0","44,466.5","2.72M","2.21%"
"01/08/2021","44,466.5","44,255.8","44,747.5","43,974.8","3.75M","1.28%"
"01/07/2021","43,904.6","43,974.8","44,185.6","43,483.1","2.97M","0.16%"
"01/06/2021","43,834.3","44,326.1","44,677.3","43,764.1","2.48M","-0.48%"
"01/05/2021","44,045.1","42,148.4","44,607.0","42,007.9","3.22M","4.15%"
"01/04/2021","42,288.9","41,867.4","42,288.9","41,656.7","2.97M","1.86%"
"12/31/2020","41,516.2","40,813.7","41,586.4","40,743.4","2.81M","1.72%"
"12/30/2020","40,813.7","41,375.7","41,375.7","40,813.7","1.66M","-0.85%"
"12/29/2020","41,164.9","40,673.2","41,305.4","40,462.4","3.00M","1.21%"
"12/28/2020","40,673.2","40,673.2","41,164.9","40,392.2","3.03M","0.52%"
"12/25/2020","40,462.4","40,041.0","40,462.4","39,760.0","2.24M","1.05%"
"12/24/2020","40,041.0","40,392.2","40,602.9","39,619.5","3.29M","-0.87%"
"12/23/2020","40,392.2","40,954.2","41,164.9","40,181.5","1.92M","-1.03%"
"12/22/2020","40,813.7","40,322.0","41,094.7","40,111.2","3.56M","1.04%"
"12/21/2020","40,392.2","40,251.7","40,602.9","40,111.2","3.18M","1.05%"
"12/18/2020","39,970.7","39,689.7","40,111.2","39,689.7","2.12M","0.71%"
"12/17/2020","39,689.7","39,970.7","40,111.2","39,338.5","4.96M","-1.05%"
"12/16/2020","40,111.2","40,181.5","40,392.2","40,041.0","2.75M","0.71%"
"12/15/2020","39,830.2","40,392.2","40,462.4","39,760.0","3.68M","-0.87%"
"12/14/2020","40,181.5","40,041.0","40,743.4","39,970.7","1.99M","0.35%"
"12/11/2020","40,041.0","39,760.0","40,041.0","39,549.2","2.42M","0.89%"
"12/10/2020","39,689.7","40,041.0","40,532.7","39,689.7","2.92M","-1.74%"
"12/09/2020","40,392.2","39,549.2","40,602.9","39,479.0","4.14M","2.31%"
"12/08/2020","39,479.0","39,127.8","39,760.0","38,987.3","3.17M","0.90%"
"12/07/2020","39,127.8","39,268.2","39,338.5","38,987.3","2.01M","0.00%"
"12/04/2020","39,127.8","38,917.0","39,268.2","38,917.0","1.91M","0.18%"
"12/03/2020","39,057.5","38,987.3","39,127.8","38,706.3","2.25M","0.00%"
"12/02/2020","39,057.5","38,636.0","39,127.8","38,636.0","2.91M","0.72%"
"12/01/2020","38,776.5","38,636.0","38,917.0","38,495.5","4.73M","-0.36%"
"11/30/2020","38,917.0","39,830.2","39,830.2","38,917.0","3.81M","-1.42%"
"11/27/2020","39,479.0","39,268.2","39,479.0","39,057.5","2.74M","0.90%"
"11/26/2020","39,127.8","38,987.3","39,338.5","38,495.5","2.26M","0.91%"
"11/25/2020","38,776.5","39,549.2","39,549.2","38,776.5","2.53M","-0.72%"
"11/24/2020","39,057.5","39,268.2","39,689.7","38,636.0","4.15M","-0.54%"
"11/23/2020","39,268.2","38,776.5","39,479.0","38,355.0","3.90M","1.27%"
"11/20/2020","38,776.5","38,706.3","39,268.2","38,636.0","2.54M","0.18%"
"11/19/2020","38,706.3","38,144.3","39,338.5","37,933.5","6.87M","2.04%"
"11/18/2020","37,933.5","38,144.3","38,144.3","37,722.8","2.42M","0.00%"
"11/17/2020","37,933.5","37,652.6","38,003.8","37,231.1","3.47M","1.31%"
"11/16/2020","37,441.8","37,933.5","38,214.5","37,231.1","5.12M","-0.93%"
"11/13/2020","37,793.1","37,793.1","37,793.1","37,582.3","1.82M","0.56%"
"11/12/2020","37,582.3","37,231.1","37,582.3","37,160.8","1.70M","0.94%"
"11/11/2020","37,231.1","37,512.1","37,512.1","37,020.3","2.30M","0.00%"
"11/10/2020","37,231.1","37,933.5","37,933.5","37,231.1","2.40M","-0.75%"
"11/09/2020","37,512.1","37,090.6","37,512.1","37,020.3","2.78M","1.91%"
"11/06/2020","36,809.6","36,809.6","37,090.6","36,598.8","1.36M","0.77%"
"11/05/2020","36,528.6","37,020.3","37,512.1","36,528.6","1.80M","-1.89%"
"11/04/2020","37,231.1","37,231.1","37,441.8","36,879.8","1.89M","0.38%"
"11/03/2020","37,090.6","36,458.4","37,160.8","36,317.9","3.54M","2.13%"
"11/02/2020","36,317.9","36,177.4","36,317.9","35,966.6","1.20M","0.39%"
"10/30/2020","36,177.4","36,107.1","36,177.4","35,474.9","2.03M","1.18%"
"10/29/2020","35,755.9","35,404.6","36,036.9","35,264.1","3.75M","0.39%"
"10/28/2020","35,615.4","36,528.6","36,809.6","35,615.4","4.96M","-2.69%"
"10/27/2020","36,598.8","37,160.8","37,371.6","36,598.8","4.40M","-1.33%"
"10/26/2020","37,090.6","37,863.3","38,284.8","37,090.6","5.32M","-2.04%"
"10/23/2020","37,863.3","38,074.0","38,284.8","37,582.3","3.65M","-0.19%"
"10/22/2020","37,933.5","37,090.6","37,933.5","36,950.1","3.24M","2.27%"
"10/21/2020","37,090.6","37,371.6","38,284.8","37,090.6","4.56M","-0.75%"
"10/20/2020","37,371.6","37,301.3","37,441.8","36,879.8","2.60M","-0.19%"
"10/19/2020","37,441.8","37,652.6","37,793.1","37,231.1","3.22M","0.19%"
"10/16/2020","37,371.6","35,966.6","37,863.3","35,755.9","7.96M","3.91%"
"10/15/2020","35,966.6","35,966.6","36,107.1","35,615.4","2.66M","0.39%"
"10/14/2020","35,826.1","35,685.6","36,107.1","35,404.6","3.33M","0.59%"
"10/13/2020","35,615.4","35,755.9","35,826.1","35,474.9","1.69M","-0.39%"
"10/12/2020","35,755.9","35,755.9","36,107.1","35,545.1","2.14M","0.20%"
"10/09/2020","35,685.6","35,826.1","35,966.6","35,685.6","1.62M","-0.59%"
"10/08/2020","35,896.4","35,474.9","36,177.4","35,334.4","4.23M","1.39%"
"10/07/2020","35,404.6","35,264.1","35,615.4","35,264.1","2.06M","-0.20%"
"10/06/2020","35,474.9","35,685.6","35,755.9","35,334.4","2.10M","0.00%"
"10/05/2020","35,474.9","35,404.6","35,685.6","35,053.4","2.07M","0.40%"
"10/02/2020","35,334.4","35,685.6","35,896.4","34,421.2","2.69M","-0.98%"
"10/01/2020","35,685.6","35,264.1","35,685.6","35,264.1","1.25M","1.60%"
"09/30/2020","35,123.7","35,264.1","35,404.6","34,948.0","3.45M","-0.40%"
"09/29/2020","35,264.1","36,107.1","36,107.1","35,264.1","2.62M","-1.76%"
"09/28/2020","35,896.4","35,755.9","36,036.9","35,545.1","1.81M","0.59%"
"09/25/2020","35,685.6","35,615.4","35,685.6","35,123.7","1.66M","0.59%"
"09/24/2020","35,474.9","35,615.4","35,826.1","35,264.1","2.39M","-1.17%"
"09/23/2020","35,896.4","36,036.9","36,177.4","35,685.6","2.48M","-0.39%"
"09/22/2020","36,036.9","35,685.6","36,036.9","35,545.1","2.25M","0.20%"
"09/21/2020","35,966.6","36,036.9","36,317.9","35,966.6","2.11M","0.00%"
"09/18/2020","35,966.6","35,193.9","36,107.1","35,123.7","4.56M","2.40%"
"09/17/2020","35,123.7","35,334.4","35,474.9","35,053.4","2.16M","-0.99%"
"09/16/2020","35,474.9","35,123.7","35,685.6","35,123.7","2.65M","1.00%"
"09/15/2020","35,123.7","34,772.4","35,123.7","34,631.9","2.63M","1.42%"
"09/14/2020","34,631.9","34,596.8","34,772.4","34,491.4","1.56M","0.30%"
"09/11/2020","34,526.6","34,421.2","34,561.7","34,315.8","1.20M","-0.10%"
"09/10/2020","34,561.7","34,772.4","34,983.2","34,491.4","1.39M","0.00%"
"09/09/2020","34,561.7","34,175.3","34,772.4","34,140.2","2.06M","-0.61%"
"09/08/2020","34,772.4","34,245.6","34,772.4","34,069.9","2.25M","2.06%"
"09/07/2020","34,069.9","35,088.5","35,123.7","34,069.9","3.13M","-3.00%"
"09/04/2020","35,123.7","34,772.4","35,123.7","34,772.4","2.12M","-0.79%"
"09/03/2020","35,404.6","35,404.6","35,474.9","35,053.4","3.15M","1.00%"
"09/01/2020","35,053.4","34,772.4","35,474.9","34,667.0","2.43M","0.81%"
