Date,Price
2018-10-23,22000.1
2018-10-24,21791.6
2018-10-25,21400.6
2018-10-26,21270.3
2018-10-27,21791.0
2018-10-28,21650.0
2018-10-29,21374.5
2018-10-30,21374.5
2018-10-31,21869.8
2018-11-01,21843.7
2018-11-02,22365.0
2018-11-03,21765.0
2018-11-04,21843.0
2018-11-05,22182.6
2018-11-06,21974.0
2018-11-07,21817.6
2018-11-08,21974.0
2018-11-09,21504.9
2018-11-10,21890.0
2018-11-11,21832.0
2018-11-12,21869.8
2018-11-13,21713.4
2018-11-14,22026.2
2018-11-15,22000.1
2018-11-16,22286.8
2018-11-17,21979.0
2018-11-18,22001.0
2018-11-19,22495.4
2018-11-20,22625.7
2018-11-21,22625.7
2018-11-22,22625.7
2018-11-23,22443.2
2018-11-24,22563.0
2018-11-25,22576.0
2018-11-26,22130.4
2018-11-27,22286.8
2018-11-28,22312.9
2018-11-29,22365.0
2018-11-30,22365.0
2018-12-01,22292.0
2018-12-02,22324.0
2018-12-03,23407.7
2018-12-04,23433.8
2018-12-05,23251.3
2018-12-06,23147.0
2018-12-07,23512.0
2018-12-08,23350.0
2018-12-09,23338.0
2018-12-10,23042.8
2018-12-11,22964.6
2018-12-12,23173.1
2018-12-13,23251.3
2018-12-14,23016.7
2018-12-15,23089.0
2018-12-16,23098.0
2018-12-17,22417.2
2018-12-18,21895.8
2018-12-19,21948.0
2018-12-20,21921.9
2018-12-21,22156.5
2018-12-22,22067.0
2018-12-23,21997.0
2018-12-24,21895.8
2018-12-25,21635.2
2018-12-26,21583.1
2018-12-27,21791.6
2018-12-28,22000.1
2018-12-29,21781.0
2018-12-30,21758.0
2018-12-31,21782.0
2019-01-01,21822.0
2019-01-02,21478.8
2019-01-03,21270.3
2019-01-04,21426.7
2019-01-05,21555.0
2019-01-06,21510.0
2019-01-07,21791.6
2019-01-08,21895.8
2019-01-09,22104.4
2019-01-10,21974.0
2019-01-11,22000.1
2019-01-12,21953.0
2019-01-13,21985.0
2019-01-14,22156.5
2019-01-15,22312.9
2019-01-16,22182.6
2019-01-17,21895.8
2019-01-18,21895.8
2019-01-19,22088.0
2019-01-20,22075.0
2019-01-21,22156.5
2019-01-22,22078.3
2019-01-23,22078.3
2019-01-24,22130.4
2019-01-25,22104.4
2019-01-26,22109.0
2019-01-27,22100.0
2019-01-28,21948.0
2019-01-29,22156.5
2019-01-30,22521.4
2019-01-31,22521.4
2019-02-01,22208.6
2019-02-02,22271.0
2019-02-03,22335.0
2019-02-04,22371.0
2019-02-05,22341.0
2019-02-06,22305.0
2019-02-07,22324.0
2019-02-08,22335.0
2019-02-09,22335.0
2019-02-10,22328.0
2019-02-11,23016.7
2019-02-12,22886.4
2019-02-13,23225.2
2019-02-14,23068.8
2019-02-15,23042.8
2019-02-16,23047.0
2019-02-17,23054.0
2019-02-18,23147.0
2019-02-19,23147.0
2019-02-20,23381.6
2019-02-21,23355.6
2019-02-22,23564.1
2019-02-23,23319.0
2019-02-24,23353.0
2019-02-25,23720.5
2019-02-26,23564.1
2019-02-27,23512.0
2019-02-28,23042.8
2019-03-01,23251.3
2019-03-02,23418.0
2019-03-03,23357.0
2019-03-04,23459.8
2019-03-05,23407.7
2019-03-06,23251.3
2019-03-07,23329.5
2019-03-08,23277.4
2019-03-09,23345.0
2019-03-10,23322.0
2019-03-11,23199.2
2019-03-12,24241.8
2019-03-13,24085.4
2019-03-14,24111.5
2019-03-15,23981.2
2019-03-16,23923.0
2019-03-17,24068.0
2019-03-18,24085.4
2019-03-19,23824.8
2019-03-20,23694.4
2019-03-21,23512.0
2019-03-22,23485.9
2019-03-23,23720.0
2019-03-24,23647.0
2019-03-25,23147.0
2019-03-26,23329.5
2019-03-27,23459.8
2019-03-28,23538.0
2019-03-29,23720.5
2019-03-30,23438.0
2019-03-31,23497.0
2019-04-01,23876.9
2019-04-02,23981.2
2019-04-03,24606.8
2019-04-04,24919.6
2019-04-05,24919.6
2019-04-06,24460.0
2019-04-07,24577.0
2019-04-08,24919.6
2019-04-09,24658.9
2019-04-10,24450.4
2019-04-11,24502.5
2019-04-12,25128.1
2019-04-13,24731.0
2019-04-14,24694.0
2019-04-15,24701.0
2019-04-16,24971.7
2019-04-17,25284.5
2019-04-18,25284.5
2019-04-19,25258.4
2019-04-20,25100.0
2019-04-21,25179.0
2019-04-22,24971.7
2019-04-23,24971.7
2019-04-24,25310.6
2019-04-25,25440.9
2019-04-26,25831.9
2019-04-27,25305.0
2019-04-28,25372.0
2019-04-29,25452.0
2019-04-30,25480.0
2019-05-01,25488.0
2019-05-02,25988.3
2019-05-03,26066.5
2019-05-04,25694.0
2019-05-05,25743.0
2019-05-06,25414.8
2019-05-07,25910.1
2019-05-08,25884.0
2019-05-09,25336.6
2019-05-10,25545.2
2019-05-11,25618.0
2019-05-12,25658.0
2019-05-13,25805.8
2019-05-14,26170.8
2019-05-15,26275.0
2019-05-16,25884.0
2019-05-17,25965.8
2019-05-18,26020.0
2019-05-19,26063.0
2019-05-20,26433.2
2019-05-21,26812.9
2019-05-22,26433.2
2019-05-23,26696.0
2019-05-24,26637.6
2019-05-25,26602.0
2019-05-26,26636.0
2019-05-27,26433.2
2019-05-28,26199.5
2019-05-29,25761.4
2019-05-30,26024.3
2019-05-31,25761.4
2019-06-01,26035.0
2019-06-02,25956.0
2019-06-03,25410.9
2019-06-04,25294.1
2019-06-05,25469.3
2019-06-06,25995.1
2019-06-07,26404.0
2019-06-08,25714.0
2019-06-09,25775.0
2019-06-10,26345.6
2019-06-11,26404.0
2019-06-12,26316.3
2019-06-13,26024.3
2019-06-14,25936.6
2019-06-15,26205.0
2019-06-16,26177.0
2019-06-17,25732.2
2019-06-18,25732.2
2019-06-19,26082.7
2019-06-20,26520.8
2019-06-21,26520.8
2019-06-22,26117.0
2019-06-23,26194.0
2019-06-24,26374.8
2019-06-25,27163.4
2019-06-26,26958.9
2019-06-27,26520.8
2019-06-28,26579.2
2019-06-29,26719.0
2019-06-30,26788.0
2019-07-01,27513.9
2019-07-02,27397.0
2019-07-03,27338.6
2019-07-04,27426.2
2019-07-05,27221.8
2019-07-06,27379.0
2019-07-07,27352.0
2019-07-08,27046.5
2019-07-09,27309.4
2019-07-10,27484.7
2019-07-11,27455.5
2019-07-12,27455.5
2019-07-13,27350.0
2019-07-14,27411.0
2019-07-15,27630.7
2019-07-16,27630.7
2019-07-17,27484.7
2019-07-18,27338.6
2019-07-19,28156.4
2019-07-20,27648.0
2019-07-21,27651.0
2019-07-22,28244.1
2019-07-23,28506.9
2019-07-24,28390.1
2019-07-25,28419.3
2019-07-26,28506.9
2019-07-27,28413.0
2019-07-28,28447.0
2019-07-29,28390.1
2019-07-30,27922.8
2019-07-31,28273.3
2019-08-01,28244.1
2019-08-02,28506.9
2019-08-03,28267.0
2019-08-04,28242.0
2019-08-05,28623.8
2019-08-06,28594.6
2019-08-07,29061.9
2019-08-08,29383.2
2019-08-09,29850.5
2019-08-10,29102.0
2019-08-11,29198.0
2019-08-12,30551.5
2019-08-13,30668.3
2019-08-14,31077.2
2019-08-15,31553.5
2019-08-16,30958.2
2019-08-17,30961.0
2019-08-18,31043.0
2019-08-19,31196.3
2019-08-20,32148.9
2019-08-21,31910.7
2019-08-22,31553.5
2019-08-23,32387.0
2019-08-24,31839.0
2019-08-25,31967.0
2019-08-26,31970.3
2019-08-27,31434.4
2019-08-28,31017.7
2019-08-29,31374.9
2019-08-30,31613.1
2019-08-31,31482.0
2019-09-01,31384.0
2019-09-02,31374.0
2019-09-03,31970.3
2019-09-04,31672.6
2019-09-05,31315.4
2019-09-06,31494.0
2019-09-07,31565.0
2019-09-08,31603.0
2019-09-09,32029.8
2019-09-10,32148.9
2019-09-11,32208.4
2019-09-12,33637.2
2019-09-13,33815.8
2019-09-14,32768.0
2019-09-15,32915.0
2019-09-16,34351.7
2019-09-17,34292.1
2019-09-18,33577.7
2019-09-19,34411.2
2019-09-20,34649.3
2019-09-21,34256.0
2019-09-22,34237.0
2019-09-23,33637.2
2019-09-24,33458.6
2019-09-25,34173.1
2019-09-26,34351.7
2019-09-27,34827.9
2019-09-28,34089.0
2019-09-29,34180.0
2019-09-30,34351.7
2019-10-01,34827.9
2019-10-02,34054.0
2019-10-03,34054.0
2019-10-04,33815.8
2019-10-05,34220.0
2019-10-06,34194.0
2019-10-07,33041.9
2019-10-08,33399.1
2019-10-09,33577.7
2019-10-10,33577.7
2019-10-11,33637.2
2019-10-12,33446.0
2019-10-13,33527.0
