"Date","Price","Open","High","Low","Vol.","Change %"
"04/01/2024","40,200.0","39,950.0","40,200.0","39,500.0","335.10K","0.63%"
"03/29/2024","39,950.0","40,450.0","40,450.0","39,600.0","133.90K","-1.24%"
"03/28/2024","40,450.0","40,000.0","40,450.0","40,000.0","195.30K","0.75%"
"03/27/2024","40,150.0","40,150.0","40,250.0","39,600.0","169.80K","0.00%"
"03/26/2024","40,150.0","39,300.0","40,600.0","38,900.0","1.05M","2.16%"
"03/25/2024","39,300.0","40,000.0","40,400.0","39,200.0","111.80K","-1.75%"
"03/22/2024","40,000.0","39,600.0","40,400.0","38,500.0","292.40K","0.50%"
"03/21/2024","39,800.0","40,000.0","40,000.0","38,100.0","1.09M","-0.62%"
"03/20/2024","40,050.0","39,800.0","40,050.0","39,200.0","139.30K","0.88%"
"03/19/2024","39,700.0","40,700.0","40,700.0","39,650.0","187.70K","-3.05%"
"03/18/2024","40,950.0","41,450.0","41,450.0","39,700.0","205.30K","-1.33%"
"03/15/2024","41,500.0","41,650.0","41,650.0","40,000.0","219.90K","-0.36%"
"03/14/2024","41,650.0","41,950.0","41,950.0","40,500.0","247.30K","-0.72%"
"03/13/2024","41,950.0","40,950.0","42,800.0","40,850.0","386.50K","3.33%"
"03/12/2024","40,600.0","39,000.0","40,950.0","38,050.0","528.80K","3.57%"
"03/11/2024","39,200.0","39,800.0","39,800.0","38,050.0","463.80K","-1.51%"
"03/08/2024","39,800.0","40,300.0","40,300.0","39,500.0","184.90K","-1.36%"
"03/07/2024","40,350.0","40,800.0","40,800.0","40,150.0","114.30K","-1.59%"
"03/06/2024","41,000.0","41,250.0","41,250.0","40,300.0","77.80K","-0.61%"
"03/05/2024","41,250.0","40,500.0","41,250.0","38,450.0","605.10K","1.10%"
"03/04/2024","40,800.0","41,100.0","41,100.0","40,800.0","379.30K","-0.97%"
"03/01/2024","41,200.0","39,950.0","41,700.0","39,950.0","260.60K","3.13%"
"02/29/2024","39,950.0","40,000.0","40,000.0","37,600.0","347.70K","-0.13%"
"02/28/2024","40,000.0","40,200.0","40,200.0","39,600.0","177.20K","-0.50%"
"02/27/2024","40,200.0","40,000.0","40,200.0","39,400.0","135.10K","0.50%"
"02/26/2024","40,000.0","39,900.0","40,200.0","39,500.0","102.00K","0.25%"
"02/23/2024","39,900.0","40,050.0","40,200.0","39,750.0","80.20K","-0.50%"
"02/22/2024","40,100.0","40,200.0","40,200.0","39,750.0","72.30K","-0.25%"
"02/21/2024","40,200.0","40,500.0","40,500.0","40,000.0","88.70K","-0.62%"
"02/20/2024","40,450.0","40,350.0","40,450.0","40,100.0","203.50K","-0.12%"
"02/19/2024","40,500.0","40,500.0","40,600.0","39,050.0","180.00K","0.12%"
"02/16/2024","40,450.0","40,500.0","40,600.0","40,050.0","121.80K","-0.61%"
"02/15/2024","40,700.0","40,500.0","40,700.0","40,000.0","104.80K","-0.12%"
"02/07/2024","40,750.0","40,900.0","40,950.0","39,050.0","167.60K","-0.49%"
"02/06/2024","40,950.0","41,150.0","41,300.0","40,650.0","136.60K","-2.15%"
"02/05/2024","41,850.0","41,800.0","41,950.0","41,200.0","60.00K","-0.36%"
"02/02/2024","42,000.0","40,900.0","42,000.0","40,350.0","144.50K","2.69%"
"02/01/2024","40,900.0","39,300.0","41,200.0","39,300.0","121.40K","2.51%"
"01/31/2024","39,900.0","39,200.0","39,950.0","39,200.0","120.90K","-0.25%"
"01/30/2024","40,000.0","39,400.0","40,000.0","39,200.0","64.20K","0.63%"
"01/29/2024","39,750.0","39,900.0","39,950.0","39,500.0","58.70K","-0.38%"
"01/26/2024","39,900.0","39,000.0","39,950.0","39,000.0","122.40K","1.79%"
"01/25/2024","39,200.0","39,250.0","39,250.0","38,900.0","73.10K","-0.13%"
"01/24/2024","39,250.0","38,850.0","39,350.0","37,550.0","265.30K","0.00%"
"01/23/2024","39,250.0","40,000.0","40,000.0","38,950.0","149.50K","-1.88%"
"01/22/2024","40,000.0","40,300.0","40,300.0","39,650.0","166.80K","0.00%"
"01/19/2024","40,000.0","39,600.0","40,300.0","37,400.0","419.10K","1.27%"
"01/18/2024","39,500.0","39,700.0","39,950.0","39,500.0","228.40K","-1.25%"
"01/17/2024","40,000.0","40,450.0","40,600.0","39,850.0","181.10K","-1.23%"
"01/16/2024","40,500.0","40,300.0","40,500.0","39,700.0","56.80K","0.75%"
"01/15/2024","40,200.0","40,200.0","40,450.0","38,000.0","390.20K","-0.74%"
"01/12/2024","40,500.0","40,800.0","40,800.0","40,050.0","150.60K","-0.86%"
"01/11/2024","40,850.0","41,000.0","41,150.0","40,300.0","286.60K","-1.21%"
"01/10/2024","41,350.0","40,850.0","41,400.0","40,850.0","84.50K","0.36%"
"01/09/2024","41,200.0","41,500.0","41,500.0","40,850.0","99.30K","-0.60%"
"01/08/2024","41,450.0","42,950.0","42,950.0","40,000.0","399.40K","-3.60%"
"01/05/2024","43,000.0","44,350.0","44,350.0","42,800.0","89.80K","-1.94%"
"01/04/2024","43,850.0","44,800.0","44,800.0","43,500.0","88.20K","-0.68%"
"01/03/2024","44,150.0","45,400.0","45,400.0","43,600.0","141.50K","0.11%"
"01/02/2024","44,100.0","43,500.0","44,450.0","43,500.0","147.70K","1.38%"
"12/29/2023","43,500.0","41,200.0","43,500.0","38,800.0","881.90K","5.58%"
"12/28/2023","41,200.0","41,000.0","41,500.0","38,500.0","581.60K","0.49%"
"12/27/2023","41,000.0","41,250.0","41,250.0","38,200.0","319.80K","0.00%"
"12/26/2023","41,000.0","41,400.0","41,400.0","40,400.0","174.00K","1.49%"
"12/25/2023","40,400.0","39,550.0","40,400.0","39,550.0","165.40K","2.02%"
"12/22/2023","39,600.0","39,150.0","40,000.0","37,000.0","254.20K","1.15%"
"12/21/2023","39,150.0","38,700.0","39,200.0","38,500.0","36.40K","0.64%"
"12/20/2023","38,900.0","38,950.0","39,000.0","38,300.0","12.80K","0.00%"
"12/19/2023","38,900.0","38,900.0","38,900.0","38,150.0","26.10K","-0.51%"
"12/18/2023","39,100.0","39,000.0","39,100.0","38,600.0","83.70K","0.26%"
"12/15/2023","39,000.0","38,900.0","39,000.0","38,600.0","326.00K","0.26%"
"12/14/2023","38,900.0","38,400.0","39,000.0","38,350.0","148.00K","0.00%"
"12/13/2023","38,900.0","39,050.0","39,050.0","37,000.0","265.90K","-0.26%"
"12/12/2023","39,000.0","38,300.0","39,000.0","38,300.0","340.10K","0.39%"
"12/11/2023","38,850.0","38,350.0","38,950.0","38,300.0","44.50K","-0.26%"
"12/08/2023","38,950.0","38,900.0","38,950.0","38,050.0","229.50K","0.91%"
"12/07/2023","38,600.0","39,000.0","39,250.0","37,900.0","320.50K","-1.03%"
"12/06/2023","39,000.0","38,250.0","39,150.0","38,250.0","151.00K","1.96%"
"12/05/2023","38,250.0","37,900.0","38,500.0","37,550.0","87.80K","0.28%"
"12/04/2023","38,142.0","38,418.0","38,457.0","37,748.0","234.61K","-0.82%"
"12/01/2023","38,457.0","38,536.0","38,536.0","37,826.0","98.82K","-0.21%"
"11/30/2023","38,536.0","38,772.0","38,772.0","36,644.0","252.78K","-0.10%"
"11/29/2023","38,575.0","38,615.0","38,772.0","37,984.0","812.85K","0.41%"
"11/28/2023","38,418.0","38,575.0","38,575.0","37,984.0","80.64K","0.10%"
"11/27/2023","38,378.0","38,457.0","38,457.0","37,866.0","100.96K","-0.21%"
"11/24/2023","38,457.0","37,866.0","38,457.0","37,472.0","85.06K","1.56%"
"11/23/2023","37,866.0","39,127.0","39,127.0","37,748.0","97.68K","-2.83%"
"11/22/2023","38,969.0","39,009.0","39,245.0","38,615.0","55.02K","-0.10%"
"11/21/2023","39,009.0","37,787.0","39,009.0","36,644.0","462.90K","4.65%"
"11/20/2023","37,275.0","37,275.0","37,826.0","37,117.0","74.33K","-0.32%"
"11/17/2023","37,393.0","37,511.0","37,826.0","37,078.0","44.93K","-0.10%"
"11/16/2023","37,432.0","37,590.0","37,590.0","37,078.0","128.47K","0.42%"
"11/15/2023","37,275.0","37,826.0","37,826.0","37,275.0","146.14K","-0.21%"
"11/14/2023","37,354.0","36,447.0","37,354.0","36,250.0","289.00K","2.49%"
"11/13/2023","36,447.0","36,408.0","36,881.0","36,408.0","218.33K","-0.43%"
"11/10/2023","36,605.0","37,038.0","37,038.0","35,935.0","153.46K","-0.54%"
"11/09/2023","36,802.0","37,078.0","37,078.0","36,408.0","54.39K","0.43%"
"11/08/2023","36,644.0","36,290.0","36,881.0","36,250.0","53.51K","1.09%"
"11/07/2023","36,250.0","35,541.0","36,250.0","35,541.0","76.73K","2.22%"
"11/06/2023","35,462.0","35,856.0","35,856.0","34,832.0","40.26K","0.56%"
"11/03/2023","35,265.0","34,753.0","35,265.0","34,674.0","163.81K","0.67%"
"11/02/2023","35,029.0","34,320.0","35,029.0","34,044.0","121.91K","2.18%"
"11/01/2023","34,280.0","33,886.0","34,280.0","32,231.0","94.90K","0.00%"
"10/31/2023","34,280.0","34,280.0","35,068.0","33,807.0","141.22K","-2.79%"
"10/30/2023","35,265.0","34,753.0","35,462.0","34,753.0","153.84K","-0.34%"
"10/27/2023","35,384.0","34,753.0","35,699.0","34,753.0","17.92K","1.93%"
"10/26/2023","34,714.0","35,896.0","36,132.0","34,674.0","288.75K","-5.47%"
"10/25/2023","36,723.0","37,314.0","37,314.0","36,250.0","25.24K","1.30%"
"10/24/2023","36,250.0","36,408.0","37,038.0","35,462.0","211.51K","-2.13%"
"10/23/2023","37,038.0","37,038.0","37,038.0","36,487.0","116.10K","-1.47%"
"10/20/2023","37,590.0","37,748.0","37,748.0","36,723.0","28.14K","-0.42%"
"10/19/2023","37,748.0","37,590.0","37,826.0","36,566.0","83.92K","0.00%"
"10/18/2023","37,748.0","38,221.0","38,221.0","35,856.0","142.10K","-1.24%"
"10/17/2023","38,221.0","38,615.0","38,615.0","37,551.0","43.03K","0.00%"
"10/16/2023","38,221.0","38,615.0","39,363.0","37,038.0","119.51K","-2.90%"
"10/13/2023","39,363.0","39,403.0","39,403.0","38,260.0","59.82K","-0.89%"
"10/12/2023","39,718.0","38,772.0","39,718.0","37,748.0","190.56K","2.86%"
"10/11/2023","38,615.0","37,590.0","38,851.0","37,590.0","57.93K","0.31%"
"10/10/2023","38,496.0","37,511.0","38,615.0","36,644.0","156.74K","1.35%"
"10/09/2023","37,984.0","37,235.0","38,102.0","37,038.0","82.79K","1.47%"
"10/06/2023","37,432.0","36,960.0","37,432.0","36,644.0","35.59K","0.63%"
"10/05/2023","37,196.0","38,063.0","38,063.0","36,329.0","22.34K","-0.63%"
"10/04/2023","37,432.0","36,250.0","37,432.0","35,068.0","333.17K","0.85%"
"10/03/2023","37,117.0","37,669.0","37,669.0","36,644.0","118.12K","-1.47%"
"10/02/2023","37,669.0","37,866.0","38,063.0","37,038.0","84.30K","0.00%"
"09/29/2023","37,669.0","37,511.0","37,905.0","37,038.0","45.05K","-0.42%"
"09/28/2023","37,826.0","37,354.0","38,418.0","37,157.0","117.62K","-1.64%"
"09/27/2023","38,457.0","37,905.0","38,457.0","37,196.0","36.98K","1.46%"
"09/26/2023","37,905.0","37,826.0","38,457.0","37,826.0","27.39K","-1.03%"
"09/25/2023","38,299.0","38,615.0","38,812.0","37,866.0","80.01K","-0.82%"
"09/22/2023","38,615.0","38,457.0","38,772.0","37,038.0","273.73K","0.41%"
"09/21/2023","38,457.0","38,536.0","38,536.0","38,142.0","59.31K","-0.21%"
"09/20/2023","38,536.0","40,585.0","40,585.0","38,221.0","76.86K","-1.11%"
"09/19/2023","38,969.0","37,945.0","38,969.0","37,866.0","116.74K","1.33%"
"09/18/2023","38,457.0","38,693.0","38,693.0","38,221.0","17.79K","-2.01%"
"09/15/2023","39,245.0","39,048.0","39,245.0","38,457.0","45.56K","0.60%"
"09/14/2023","39,009.0","39,245.0","39,403.0","37,826.0","634.53K","-0.60%"
"09/13/2023","39,245.0","39,875.0","39,875.0","39,245.0","67.77K","-1.58%"
"09/12/2023","39,875.0","39,048.0","39,875.0","37,826.0","601.09K","1.00%"
"09/11/2023","39,481.0","39,797.0","40,033.0","38,930.0","65.75K","-0.79%"
"09/08/2023","39,797.0","39,481.0","40,112.0","37,984.0","252.15K","0.80%"
"09/07/2023","39,481.0","39,954.0","39,954.0","39,245.0","99.32K","-1.18%"
"09/06/2023","39,954.0","40,191.0","40,191.0","39,166.0","200.66K","-0.20%"
"09/05/2023","40,033.0","39,875.0","40,191.0","38,615.0","162.04K","0.40%"
"08/31/2023","39,875.0","39,875.0","39,954.0","39,403.0","215.55K","0.20%"
"08/30/2023","39,797.0","39,639.0","39,797.0","37,826.0","328.37K","0.20%"
"08/29/2023","39,718.0","39,639.0","40,269.0","39,560.0","281.17K","0.40%"
"08/28/2023","39,560.0","39,166.0","39,797.0","39,166.0","358.16K","0.60%"
"08/25/2023","39,324.0","38,615.0","39,403.0","37,984.0","140.71K","0.81%"
"08/24/2023","39,009.0","38,063.0","39,718.0","37,432.0","320.17K","1.13%"
"08/23/2023","38,575.0","38,221.0","38,575.0","37,826.0","94.40K","-0.71%"
"08/22/2023","38,851.0","38,221.0","38,851.0","36,881.0","51.24K","1.65%"
"08/21/2023","38,221.0","36,487.0","38,221.0","36,487.0","70.04K","1.04%"
"08/18/2023","37,826.0","38,023.0","38,102.0","36,723.0","171.25K","-1.03%"
"08/17/2023","38,221.0","38,812.0","38,812.0","38,221.0","169.61K","-1.12%"
"08/16/2023","38,654.0","38,575.0","38,693.0","38,181.0","95.66K","0.20%"
"08/15/2023","38,575.0","38,575.0","38,615.0","38,063.0","96.42K","0.31%"
"08/14/2023","38,457.0","38,221.0","38,615.0","38,142.0","69.92K","-0.41%"
"08/11/2023","38,615.0","38,221.0","38,615.0","38,142.0","43.54K","0.21%"
"08/10/2023","38,536.0","38,536.0","38,536.0","37,826.0","68.91K","-0.20%"
"08/09/2023","38,615.0","38,221.0","38,772.0","37,038.0","80.89K","-0.40%"
"08/08/2023","38,772.0","38,339.0","39,087.0","38,142.0","56.29K","-0.41%"
"08/07/2023","38,930.0","39,009.0","39,245.0","37,905.0","265.15K","0.41%"
"08/04/2023","38,772.0","38,851.0","38,851.0","38,181.0","130.11K","0.41%"
"08/03/2023","38,615.0","38,063.0","38,812.0","37,945.0","181.10K","-1.01%"
"08/02/2023","39,009.0","38,654.0","39,087.0","37,354.0","244.20K","0.92%"
"08/01/2023","38,654.0","39,009.0","39,009.0","38,221.0","230.32K","0.00%"
"07/31/2023","38,654.0","38,221.0","38,693.0","37,826.0","203.31K","1.55%"
"07/28/2023","38,063.0","37,826.0","38,063.0","36,566.0","215.93K","1.05%"
"07/27/2023","37,669.0","37,432.0","37,826.0","37,196.0","372.67K","1.27%"
"07/26/2023","37,196.0","37,354.0","37,393.0","37,038.0","92.00K","-0.42%"
"07/25/2023","37,354.0","37,748.0","37,826.0","37,354.0","118.12K","-0.94%"
"07/24/2023","37,708.0","37,748.0","38,221.0","37,314.0","129.10K","-0.11%"
"07/21/2023","37,748.0","37,905.0","37,905.0","37,196.0","95.28K","-0.41%"
"07/20/2023","37,905.0","37,826.0","38,063.0","37,511.0","29.91K","-0.72%"
"07/19/2023","38,181.0","38,181.0","38,221.0","37,275.0","49.85K","-0.10%"
"07/18/2023","38,221.0","37,905.0","38,221.0","36,329.0","106.26K","0.62%"
"07/17/2023","37,984.0","38,221.0","38,221.0","37,432.0","49.47K","0.42%"
"07/14/2023","37,826.0","37,905.0","37,905.0","37,432.0","27.64K","-0.31%"
"07/13/2023","37,945.0","36,763.0","38,221.0","36,763.0","93.64K","0.94%"
"07/12/2023","37,590.0","37,472.0","37,826.0","36,644.0","153.21K","0.95%"
"07/11/2023","37,235.0","36,723.0","37,432.0","36,723.0","132.51K","0.96%"
"07/10/2023","36,881.0","37,393.0","37,393.0","36,250.0","151.44K","-0.21%"
"07/07/2023","36,960.0","36,329.0","36,960.0","36,250.0","34.58K","0.21%"
"07/06/2023","36,881.0","37,432.0","37,432.0","36,250.0","57.55K","-0.32%"
"07/05/2023","36,999.0","37,275.0","37,275.0","36,250.0","138.95K","0.54%"
"07/04/2023","36,802.0","36,566.0","36,802.0","36,250.0","42.40K","0.65%"
"07/03/2023","36,566.0","36,881.0","36,881.0","36,093.0","41.65K","0.43%"
"06/30/2023","36,408.0","36,802.0","36,802.0","36,250.0","37.10K","-0.54%"
"06/29/2023","36,605.0","37,038.0","37,038.0","36,250.0","22.72K","-1.17%"
"06/28/2023","37,038.0","35,935.0","37,432.0","35,935.0","55.53K","-1.16%"
"06/27/2023","37,472.0","35,935.0","37,472.0","35,935.0","36.35K","-1.65%"
"06/26/2023","38,102.0","34,911.0","38,102.0","34,674.0","59.06K","6.73%"
"06/23/2023","35,699.0","35,817.0","35,817.0","35,147.0","8.08K","-0.44%"
"06/22/2023","35,856.0","35,935.0","36,211.0","35,068.0","30.67K","-0.66%"
"06/21/2023","36,093.0","36,250.0","36,250.0","35,068.0","145.38K","-0.43%"
"06/20/2023","36,250.0","35,462.0","36,250.0","35,147.0","42.03K","1.43%"
"06/19/2023","35,738.0","35,856.0","35,856.0","35,462.0","30.79K","-0.33%"
"06/16/2023","35,856.0","35,462.0","35,856.0","34,989.0","65.37K","1.11%"
"06/15/2023","35,462.0","35,305.0","35,462.0","34,359.0","60.32K","0.44%"
"06/14/2023","35,305.0","35,462.0","35,778.0","34,674.0","22.46K","-0.22%"
"06/13/2023","35,384.0","35,856.0","35,856.0","34,989.0","46.95K","-1.32%"
"06/12/2023","35,856.0","36,093.0","36,093.0","34,871.0","33.06K","0.00%"
"06/09/2023","35,856.0","34,438.0","35,856.0","33,886.0","112.57K","2.25%"
"06/08/2023","35,068.0","34,753.0","35,384.0","34,359.0","31.55K","-2.20%"
"06/07/2023","35,856.0","34,832.0","36,250.0","34,359.0","30.79K","-0.44%"
"06/06/2023","36,014.0","36,644.0","36,644.0","34,635.0","63.35K","3.74%"
"06/05/2023","34,714.0","32,468.0","34,714.0","32,468.0","261.36K","6.92%"
"06/02/2023","32,468.0","32,310.0","32,468.0","32,153.0","76.98K","0.49%"
"06/01/2023","32,310.0","32,153.0","32,310.0","31,916.0","54.90K","0.37%"
"05/31/2023","32,192.0","32,547.0","32,547.0","32,153.0","32.56K","-0.37%"
"05/30/2023","32,310.0","32,074.0","32,547.0","31,955.0","85.31K","-0.36%"
"05/29/2023","32,428.0","31,916.0","32,547.0","31,719.0","131.12K","1.60%"
"05/26/2023","31,916.0","32,271.0","32,271.0","31,680.0","84.18K","-0.49%"
"05/25/2023","32,074.0","31,758.0","32,074.0","31,680.0","22.09K","-0.12%"
"05/24/2023","32,113.0","32,074.0","32,113.0","31,522.0","223.75K","0.62%"
"05/23/2023","31,916.0","31,798.0","32,034.0","31,798.0","35.46K","-0.74%"
"05/22/2023","32,153.0","31,916.0","32,153.0","31,798.0","26.88K","-0.24%"
"05/19/2023","32,231.0","32,625.0","32,625.0","31,837.0","54.27K","-0.24%"
"05/18/2023","32,310.0","32,310.0","32,547.0","32,034.0","21.83K","0.00%"
"05/17/2023","32,310.0","32,507.0","32,507.0","32,153.0","37.23K","-0.61%"
"05/16/2023","32,507.0","32,862.0","32,862.0","31,719.0","57.67K","-0.36%"
"05/15/2023","32,625.0","32,625.0","32,625.0","32,074.0","23.60K","0.00%"
"05/12/2023","32,625.0","32,665.0","32,665.0","31,522.0","50.99K","-0.12%"
"05/11/2023","32,665.0","32,665.0","32,704.0","32,192.0","46.95K","0.00%"
"05/10/2023","32,665.0","32,704.0","32,704.0","32,310.0","27.89K","0.00%"
"05/09/2023","32,665.0","32,310.0","32,665.0","32,310.0","33.44K","-0.12%"
"05/08/2023","32,704.0","32,704.0","32,704.0","32,271.0","35.21K","0.00%"
"05/05/2023","32,704.0","32,074.0","32,704.0","32,074.0","7.82K","-0.12%"
"05/04/2023","32,744.0","32,783.0","32,783.0","31,955.0","13.25K","-0.12%"
"04/28/2023","32,783.0","32,389.0","32,783.0","32,350.0","19.31K","0.24%"
"04/27/2023","32,704.0","32,625.0","32,704.0","31,680.0","98.18K","0.24%"
"04/26/2023","32,625.0","32,507.0","32,625.0","31,837.0","23.22K","0.24%"
"04/25/2023","32,547.0","33,059.0","33,059.0","31,680.0","59.57K","-0.48%"
"04/24/2023","32,704.0","33,492.0","33,492.0","32,468.0","25.11K","-0.36%"
"04/21/2023","32,822.0","32,783.0","33,059.0","32,468.0","18.80K","0.00%"
"04/20/2023","32,822.0","33,098.0","33,453.0","32,468.0","46.06K","-0.36%"
"04/19/2023","32,941.0","32,428.0","32,941.0","32,428.0","58.43K","0.00%"
"04/18/2023","32,941.0","32,862.0","32,941.0","32,468.0","11.99K","-0.12%"
"04/17/2023","32,980.0","33,019.0","33,019.0","32,428.0","36.35K","0.00%"
"04/14/2023","32,980.0","33,019.0","33,019.0","32,507.0","15.40K","0.00%"
"04/13/2023","32,980.0","33,098.0","33,098.0","32,389.0","35.84K","0.84%"
"04/12/2023","32,704.0","32,153.0","33,098.0","32,153.0","199.90K","-0.60%"
"04/11/2023","32,901.0","32,901.0","32,901.0","31,916.0","11.36K","0.36%"
"04/10/2023","32,783.0","32,941.0","33,098.0","32,310.0","27.64K","0.00%"
"04/07/2023","32,783.0","32,704.0","33,019.0","31,640.0","36.98K","0.36%"
"04/06/2023","32,665.0","33,098.0","33,098.0","31,995.0","23.35K","-1.07%"
"04/05/2023","33,019.0","32,153.0","33,019.0","31,680.0","195.48K","3.33%"
"04/04/2023","31,955.0","31,286.0","31,955.0","31,286.0","44.68K","-0.13%"
"04/03/2023","31,995.0","31,443.0","32,192.0","31,128.0","82.03K","1.76%"
"03/31/2023","31,443.0","31,601.0","31,680.0","31,089.0","54.39K","-0.13%"
"03/30/2023","31,483.0","31,207.0","31,522.0","31,207.0","20.82K","-0.12%"
"03/29/2023","31,522.0","31,364.0","31,522.0","31,128.0","64.99K","-0.99%"
"03/28/2023","31,837.0","31,837.0","31,877.0","31,286.0","64.99K","-0.13%"
"03/27/2023","31,877.0","31,955.0","31,955.0","31,286.0","58.81K","-0.24%"
"03/24/2023","31,955.0","32,310.0","32,310.0","31,522.0","45.43K","0.12%"
"03/23/2023","31,916.0","31,680.0","31,916.0","31,049.0","47.07K","0.74%"
"03/22/2023","31,680.0","32,389.0","32,389.0","31,640.0","10.48K","-1.83%"
"03/21/2023","32,271.0","32,271.0","32,310.0","31,483.0","23.22K","1.62%"
"03/20/2023","31,758.0","32,625.0","32,625.0","31,561.0","36.22K","-1.95%"
"03/17/2023","32,389.0","32,192.0","32,625.0","31,798.0","30.67K","0.24%"
"03/16/2023","32,310.0","31,916.0","32,468.0","31,443.0","32.31K","-0.73%"
"03/15/2023","32,547.0","32,153.0","32,547.0","31,522.0","111.44K","4.82%"
"03/14/2023","31,049.0","31,522.0","31,758.0","31,049.0","78.24K","-3.43%"
"03/13/2023","32,153.0","31,601.0","32,271.0","31,207.0","29.41K","-0.49%"
"03/10/2023","32,310.0","31,877.0","32,547.0","31,483.0","110.68K","1.23%"
"03/09/2023","31,916.0","31,995.0","31,995.0","31,522.0","18.30K","-0.49%"
"03/08/2023","32,074.0","30,892.0","32,074.0","30,892.0","22.84K","0.87%"
"03/07/2023","31,798.0","31,877.0","31,877.0","31,443.0","15.14K","-0.25%"
"03/06/2023","31,877.0","31,758.0","32,153.0","30,852.0","52.50K","2.93%"
"03/03/2023","30,970.0","31,601.0","31,601.0","30,892.0","26.25K","-2.85%"
"03/02/2023","31,877.0","32,271.0","32,271.0","31,522.0","14.26K","-1.10%"
"03/01/2023","32,231.0","31,443.0","32,231.0","31,443.0","26.00K","0.74%"
"02/28/2023","31,995.0","31,640.0","32,310.0","30,734.0","56.29K","1.76%"
"02/27/2023","31,443.0","30,813.0","31,837.0","30,379.0","25.75K","-1.60%"
"02/24/2023","31,955.0","32,625.0","32,625.0","31,325.0","23.98K","-0.86%"
"02/23/2023","32,231.0","31,483.0","32,231.0","31,128.0","57.55K","2.25%"
"02/22/2023","31,522.0","31,995.0","32,271.0","31,522.0","123.17K","-4.53%"
"02/21/2023","33,019.0","32,468.0","33,413.0","32,468.0","16.28K","0.00%"
"02/20/2023","33,019.0","32,586.0","33,019.0","32,074.0","55.91K","1.58%"
"02/17/2023","32,507.0","31,798.0","32,507.0","31,798.0","47.70K","-0.12%"
"02/16/2023","32,547.0","32,783.0","32,783.0","31,601.0","17.04K","-0.72%"
"02/15/2023","32,783.0","31,798.0","32,941.0","31,719.0","33.70K","-0.71%"
"02/14/2023","33,019.0","33,019.0","33,019.0","31,522.0","26.63K","0.00%"
"02/13/2023","33,019.0","31,719.0","33,019.0","30,931.0","45.56K","0.96%"
"02/10/2023","32,704.0","33,019.0","33,019.0","31,680.0","22.72K","-1.07%"
"02/09/2023","33,059.0","33,059.0","33,413.0","32,862.0","17.42K","0.00%"
"02/08/2023","33,059.0","33,453.0","33,492.0","31,758.0","40.51K","1.57%"
"02/07/2023","32,547.0","33,098.0","33,886.0","32,547.0","147.78K","-2.82%"
"02/06/2023","33,492.0","33,847.0","33,886.0","33,098.0","14.89K","-1.16%"
"02/03/2023","33,886.0","33,098.0","33,886.0","32,980.0","50.73K","1.42%"
"02/02/2023","33,413.0","31,680.0","33,768.0","31,640.0","53.89K","1.92%"
"02/01/2023","32,783.0","33,177.0","34,123.0","32,586.0","59.06K","-3.48%"
"01/31/2023","33,965.0","33,886.0","33,965.0","32,704.0","68.40K","0.23%"
"01/30/2023","33,886.0","34,280.0","34,595.0","33,453.0","43.29K","-1.15%"
"01/27/2023","34,280.0","33,098.0","34,280.0","33,098.0","242.94K","4.57%"
"01/19/2023","32,783.0","32,271.0","33,019.0","31,719.0","77.49K","1.46%"
"01/18/2023","32,310.0","31,916.0","32,310.0","31,680.0","68.65K","1.23%"
"01/17/2023","31,916.0","31,955.0","31,955.0","31,364.0","18.68K","0.50%"
"01/16/2023","31,758.0","31,916.0","31,916.0","30,892.0","9.34K","0.12%"
"01/13/2023","31,719.0","31,049.0","32,310.0","31,049.0","98.31K","-0.62%"
"01/12/2023","31,916.0","32,153.0","32,153.0","30,970.0","27.51K","-0.86%"
"01/11/2023","32,192.0","32,350.0","32,350.0","30,734.0","129.61K","-1.33%"
"01/10/2023","32,625.0","33,098.0","33,138.0","31,128.0","84.18K","3.50%"
"01/09/2023","31,522.0","32,231.0","32,231.0","30,576.0","99.07K","-2.32%"
"01/06/2023","32,271.0","32,704.0","32,704.0","31,286.0","50.35K","-0.61%"
"01/05/2023","32,468.0","32,271.0","32,468.0","31,680.0","79.25K","0.24%"
"01/04/2023","32,389.0","33,059.0","33,059.0","30,419.0","51.36K","-0.96%"
"01/03/2023","32,704.0","30,734.0","32,704.0","30,734.0","94.52K","3.75%"
"12/30/2022","31,522.0","29,985.0","31,522.0","28,764.0","153.21K","2.83%"
"12/29/2022","30,655.0","28,370.0","30,655.0","28,370.0","27.13K","2.37%"
"12/28/2022","29,946.0","30,182.0","30,182.0","29,552.0","35.21K","-0.52%"
"12/27/2022","30,104.0","29,079.0","30,655.0","29,079.0","47.70K","3.52%"
"12/26/2022","29,079.0","30,734.0","30,734.0","29,079.0","50.73K","-5.38%"
"12/23/2022","30,734.0","30,852.0","30,852.0","30,576.0","8.33K","-0.13%"
"12/22/2022","30,773.0","30,734.0","31,522.0","30,143.0","17.42K","2.63%"
"12/21/2022","29,985.0","30,261.0","30,261.0","29,079.0","134.40K","-0.91%"
"12/20/2022","30,261.0","30,104.0","30,616.0","29,158.0","58.43K","-3.03%"
"12/19/2022","31,207.0","30,734.0","31,207.0","30,616.0","34.83K","0.00%"
"12/16/2022","31,207.0","31,364.0","31,364.0","30,734.0","24.48K","-0.50%"
"12/15/2022","31,364.0","31,483.0","31,483.0","30,498.0","39.63K","0.25%"
